EJERCICIO,NRO_CANCE,ESTADO,FECHA_ANULA,COD_PROV,TIPO_CANCE,OBSERVACIONES,USUARIO,FECHA_ALTA
2026,1217,N,,1837,P,,SLEIVA,2026-04-14 09:46:59
2026,1214,N,,117,A,,SLEIVA,2026-04-14 09:39:49
2026,1219,N,,1066,P,,SLEIVA,2026-04-14 09:49:10
2026,1216,N,,1879,P,,SLEIVA,2026-04-14 09:45:37
2026,1224,N,,50342,P,,SLEIVA,2026-04-14 12:08:18
2026,1218,N,,1514,P,,SLEIVA,2026-04-14 09:48:04
2026,2059,A,2026-06-08 00:00:00,1879,P,,CDOPAZO,2026-06-08 09:12:05
2026,1220,N,,50008,P,,SLEIVA,2026-04-14 10:09:22
2026,2058,N,,1514,P,,CDOPAZO,2026-06-08 09:07:54
2026,1626,N,,50529,P,,CDOPAZO,2026-05-11 12:53:54
2026,1624,N,,2747,P,,CDOPAZO,2026-05-11 11:30:21
2026,2247,N,,50003,P,,GTEVEZ,2026-06-22 08:28:00
2026,1625,N,,1977,P,,CDOPAZO,2026-05-11 11:35:00
2026,2249,N,,2110,P,,GTEVEZ,2026-06-22 08:30:51
2026,2246,N,,3226,P,,GTEVEZ,2026-06-22 08:26:26
2026,2251,N,,2770,P,,GTEVEZ,2026-06-22 08:36:11
2026,2248,N,,3529,P,,GTEVEZ,2026-06-22 08:29:20
2026,2253,N,,688,P,,GTEVEZ,2026-06-22 08:42:59
2026,2250,N,,826,P,,GTEVEZ,2026-06-22 08:31:51
2026,2255,N,,3258,P,,GTEVEZ,2026-06-22 08:46:13
2026,2252,N,,2218,P,,GTEVEZ,2026-06-22 08:37:35
2026,2257,N,,1578,P,,GTEVEZ,2026-06-22 08:47:58
2026,2254,N,,69,P,,GTEVEZ,2026-06-22 08:45:29
2026,2259,N,,2636,P,,GTEVEZ,2026-06-22 08:50:20
2026,2256,N,,2998,P,,GTEVEZ,2026-06-22 08:47:00
2026,2261,N,,1063,P,,GTEVEZ,2026-06-22 08:57:48
2026,2258,N,,3170,P,,GTEVEZ,2026-06-22 08:49:06
2026,2263,N,,2302,P,,GTEVEZ,2026-06-22 09:00:12
2026,2260,N,,2151,P,,GTEVEZ,2026-06-22 08:51:28
2026,2266,N,,2110,P,,GTEVEZ,2026-06-22 09:06:39
2026,2262,N,,2593,P,,GTEVEZ,2026-06-22 08:59:08
2026,2268,N,,1530,P,,GTEVEZ,2026-06-22 09:11:01
2026,2264,N,,3208,P,,GTEVEZ,2026-06-22 09:04:46
2026,2278,N,,1259,P,,GTEVEZ,2026-06-22 10:10:58
2026,2267,N,,1213,P,,GTEVEZ,2026-06-22 09:08:19
2026,2270,N,,688,P,,GTEVEZ,2026-06-22 09:14:02
2026,2279,N,,1259,P,,GTEVEZ,2026-06-22 10:12:50
2026,1102,N,,120,P,,SLEIVA,2026-04-07 09:48:11
2026,1100,N,,248,A,,SLEIVA,2026-04-07 09:40:16
2026,1104,N,,2408,P,,SLEIVA,2026-04-07 09:59:16
2026,1101,N,,3561,P,,SLEIVA,2026-04-07 09:46:27
2026,1107,N,,1555,P,,SLEIVA,2026-04-07 10:12:53
2026,1103,N,,3430,P,,SLEIVA,2026-04-07 09:58:03
2026,1105,N,,2450,P,,SLEIVA,2026-04-07 10:00:19
2026,1614,N,,50023,P,,RMENDEZ,2026-05-11 07:58:02
2026,1168,N,,164,P,,SLEIVA,2026-04-10 07:53:30
2026,1166,N,,717,P,,SLEIVA,2026-04-10 07:49:08
2026,1170,N,,2843,P,,SLEIVA,2026-04-10 07:55:02
2026,1167,N,,717,P,,SLEIVA,2026-04-10 07:52:42
2026,1172,N,,50219,P,,SLEIVA,2026-04-10 07:58:33
2026,1169,N,,3331,P,,SLEIVA,2026-04-10 07:54:17
2026,1174,N,,2595,P,,SLEIVA,2026-04-10 08:07:59
2026,1171,N,,3516,P,,SLEIVA,2026-04-10 07:56:07
2026,1176,N,,612,A,,SLEIVA,2026-04-10 08:28:48
2026,1173,N,,789,P,,SLEIVA,2026-04-10 07:59:44
2026,1178,N,,2613,A,,SLEIVA,2026-04-10 08:34:16
2026,1175,N,,2595,P,,SLEIVA,2026-04-10 08:15:24
2026,1180,N,,2110,A,,SLEIVA,2026-04-10 08:38:43
2026,1177,N,,777,A,,SLEIVA,2026-04-10 08:32:20
2026,1187,N,,19,P,,SLEIVA,2026-04-10 10:06:57
2026,1179,N,,2998,A,,SLEIVA,2026-04-10 08:37:03
2026,1189,N,,2228,P,,SLEIVA,2026-04-10 10:13:35
2026,1181,N,,2302,A,,SLEIVA,2026-04-10 08:40:44
2026,2102,N,,50008,P,,SLEIVA,2026-06-10 08:42:01
2026,1188,N,,19,P,,SLEIVA,2026-04-10 10:10:19
2026,1194,N,,51093,P,,SLEIVA,2026-04-10 11:49:26
2026,1192,N,,50031,P,,SLEIVA,2026-04-10 10:52:20
2026,2104,N,,3511,P,,SLEIVA,2026-06-10 09:02:01
2026,2101,N,,3534,P,,SLEIVA,2026-06-10 08:12:29
2026,2106,N,,17,P,,SLEIVA,2026-06-10 09:05:14
2026,2103,N,,1578,P,,SLEIVA,2026-06-10 08:58:27
2026,2108,N,,1259,P,,SLEIVA,2026-06-10 09:10:20
2026,2105,N,,71,P,,SLEIVA,2026-06-10 09:03:48
2026,2110,N,,5,P,,SLEIVA,2026-06-10 09:16:06
2026,2107,N,,688,P,,SLEIVA,2026-06-10 09:06:54
2026,2112,N,,492,P,,SLEIVA,2026-06-10 09:20:29
2026,2109,N,,1658,P,,SLEIVA,2026-06-10 09:11:49
2026,2115,N,,3567,P,,SLEIVA,2026-06-10 11:36:45
2026,2111,N,,3075,P,,SLEIVA,2026-06-10 09:17:01
2026,2117,N,,120,P,,SLEIVA,2026-06-10 11:58:56
2026,2114,N,,3332,P,,SLEIVA,2026-06-10 11:33:44
2026,2119,N,,3470,P,,SLEIVA,2026-06-10 12:01:35
2026,2116,N,,3586,P,,SLEIVA,2026-06-10 11:57:44
2026,2121,A,2026-06-10 00:00:00,1810,P,,SLEIVA,2026-06-10 12:03:24
2026,2118,N,,2490,P,,SLEIVA,2026-06-10 12:00:39
2026,2124,N,,117,P,,SLEIVA,2026-06-10 12:07:06
2026,2120,N,,2801,P,,SLEIVA,2026-06-10 12:02:33
2026,2352,N,,3356,P,,GTEVEZ,2026-06-25 08:13:13
2026,2122,N,,879,P,,SLEIVA,2026-06-10 12:04:21
2026,2350,N,,160,P,,GTEVEZ,2026-06-25 08:06:03
2026,2351,N,,141,P,,GTEVEZ,2026-06-25 08:09:36
2026,2357,N,,2595,P,,GTEVEZ,2026-06-25 08:30:07
2026,2619,N,,2259,P,,GTEVEZ,2026-07-15 07:58:04
2026,1808,N,,313,P,,CDOPAZO,2026-05-20 09:49:52
2026,2622,N,,57,P,,GTEVEZ,2026-07-15 08:49:03
2026,1822,N,,90,P,,CDOPAZO,2026-05-22 08:35:14
2026,2624,N,,3236,P,,GTEVEZ,2026-07-15 08:51:34
2026,2620,N,,2490,P,,GTEVEZ,2026-07-15 07:59:59
2026,2626,N,,436,P,,GTEVEZ,2026-07-15 08:54:31
2026,2623,N,,2701,P,,GTEVEZ,2026-07-15 08:49:57
2026,2628,N,,50410,P,,GTEVEZ,2026-07-15 08:56:44
2026,2625,N,,578,P,,GTEVEZ,2026-07-15 08:52:50
2026,2630,N,,2593,P,,GTEVEZ,2026-07-15 09:00:07
2026,2627,N,,2521,P,,GTEVEZ,2026-07-15 08:55:28
2026,2632,N,,1527,P,,GTEVEZ,2026-07-15 09:01:58
2026,2629,N,,3581,P,,GTEVEZ,2026-07-15 08:58:50
2026,2634,N,,3595,P,,GTEVEZ,2026-07-15 09:19:54
2026,2631,N,,3332,P,,GTEVEZ,2026-07-15 09:00:58
2026,2636,N,,2490,P,,GTEVEZ,2026-07-15 09:21:50
2026,2633,N,,50072,P,,GTEVEZ,2026-07-15 09:16:04
2026,2638,N,,1514,P,,GTEVEZ,2026-07-15 09:32:27
2026,2635,N,,57,P,,GTEVEZ,2026-07-15 09:20:51
2026,2640,N,,2299,P,,GTEVEZ,2026-07-15 09:37:40
2026,2637,N,,685,P,,GTEVEZ,2026-07-15 09:23:07
2026,2639,N,,2450,P,,GTEVEZ,2026-07-15 09:35:16
2026,2641,N,,50544,P,,GTEVEZ,2026-07-15 09:38:42
2026,1229,N,,57,P,,SLEIVA,2026-04-15 08:38:59
2026,1226,N,,2421,P,,SLEIVA,2026-04-15 08:27:43
2026,1228,N,,57,P,,SLEIVA,2026-04-15 08:32:02
2026,1227,A,2026-04-15 00:00:00,3537,P,,SLEIVA,2026-04-15 08:29:19
2026,1231,N,,2636,A,,SLEIVA,2026-04-15 08:43:02
2026,1233,N,,3482,P,,SLEIVA,2026-04-15 08:51:16
2026,1230,N,,572,P,,SLEIVA,2026-04-15 08:40:00
2026,1236,N,,1494,P,,SLEIVA,2026-04-15 09:01:09
2026,1232,N,,2476,P,,SLEIVA,2026-04-15 08:50:24
2026,1238,N,,2613,A,,SLEIVA,2026-04-15 09:04:58
2026,1234,N,,171,A,,SLEIVA,2026-04-15 08:53:04
2026,1240,N,,169,A,,SLEIVA,2026-04-15 09:08:00
2026,1237,N,,3075,P,,SLEIVA,2026-04-15 09:02:52
2026,1242,N,,2209,P,,SLEIVA,2026-04-15 09:34:43
2026,1239,N,,3317,A,,SLEIVA,2026-04-15 09:06:10
2026,1248,N,,50066,P,,SLEIVA,2026-04-15 10:02:42
2026,1241,N,,2636,P,,SLEIVA,2026-04-15 09:31:56
2026,1250,N,,50064,P,,SLEIVA,2026-04-15 10:06:20
2026,1243,N,,50002,P,,SLEIVA,2026-04-15 09:37:38
2026,1252,N,,50283,P,,SLEIVA,2026-04-15 10:09:13
2026,1249,N,,50065,P,,SLEIVA,2026-04-15 10:04:57
2026,1254,N,,50363,P,,SLEIVA,2026-04-15 10:13:03
2026,1251,N,,50059,P,,SLEIVA,2026-04-15 10:08:10
2026,1256,N,,395,P,,SLEIVA,2026-04-15 10:27:49
2026,1253,N,,50014,P,,SLEIVA,2026-04-15 10:10:52
2026,1258,N,,2883,P,,SLEIVA,2026-04-15 10:30:21
2026,1255,N,,3441,P,,SLEIVA,2026-04-15 10:14:49
2026,1260,N,,169,A,,SLEIVA,2026-04-15 10:58:01
2026,1257,N,,3246,P,,SLEIVA,2026-04-15 10:28:59
2026,1263,N,,2869,P,,SLEIVA,2026-04-16 09:56:36
2026,1259,N,,527,P,,SLEIVA,2026-04-15 10:32:39
2026,1265,N,,1530,P,,SLEIVA,2026-04-16 10:10:21
2026,1261,N,,50031,P,,SLEIVA,2026-04-15 11:00:36
2026,1267,N,,2869,P,,SLEIVA,2026-04-16 10:15:08
2026,1264,N,,3297,P,,SLEIVA,2026-04-16 10:09:03
2026,1269,N,,50031,P,,SLEIVA,2026-04-16 10:19:34
2026,1266,N,,2680,P,,SLEIVA,2026-04-16 10:11:19
2026,1271,N,,174,P,,SLEIVA,2026-04-16 10:26:36
2026,1268,N,,2209,P,,SLEIVA,2026-04-16 10:16:19
2026,1273,N,,50002,P,,SLEIVA,2026-04-16 10:28:25
2026,1270,N,,1962,P,,SLEIVA,2026-04-16 10:25:41
2026,1275,N,,3537,P,,SLEIVA,2026-04-16 10:32:37
2026,1272,N,,282,P,,SLEIVA,2026-04-16 10:27:30
2026,1277,N,,2302,A,,SLEIVA,2026-04-16 10:41:34
2026,1274,N,,1514,P,,SLEIVA,2026-04-16 10:30:30
2026,1279,N,,212,P,,SLEIVA,2026-04-16 10:44:32
2026,1276,N,,2209,P,,SLEIVA,2026-04-16 10:35:48
2026,1307,N,,50031,P,,SLEIVA,2026-04-17 11:33:26
2026,1278,N,,2222,A,,SLEIVA,2026-04-16 10:42:40
2026,1309,N,,3439,P,,SLEIVA,2026-04-17 11:45:13
2026,1306,N,,2969,P,,SLEIVA,2026-04-17 11:31:11
2026,1313,N,,50008,P,,SLEIVA,2026-04-17 12:56:56
2026,1308,N,,2843,P,,SLEIVA,2026-04-17 11:43:25
2026,1446,N,,3184,P,,CDOPAZO,2026-04-27 11:08:09
2026,1310,N,,2069,P,,SLEIVA,2026-04-17 11:47:04
2026,1448,N,,3322,P,,CDOPAZO,2026-04-27 11:28:25
2026,1444,N,,134,P,,CDOPAZO,2026-04-27 11:06:50
2026,1531,N,,3226,P,,SLEIVA,2026-05-05 13:03:52
2026,1447,N,,3322,P,,CDOPAZO,2026-04-27 11:24:35
2026,1533,N,,50072,P,,SLEIVA,2026-05-05 13:39:59
2026,1530,N,,169,P,,SLEIVA,2026-05-05 13:02:36
2026,1535,N,,50064,P,,GTEVEZ,2026-05-06 07:53:52
2026,1532,N,,1320,P,,SLEIVA,2026-05-05 13:04:53
2026,1537,N,,2453,P,,GTEVEZ,2026-05-06 07:57:09
2026,1534,N,,50465,P,,GTEVEZ,2026-05-06 07:52:30
2026,1539,N,,2208,P,,GTEVEZ,2026-05-06 08:00:30
2026,1536,N,,2694,P,,GTEVEZ,2026-05-06 07:55:25
2026,1549,N,,3455,P,,SLEIVA,2026-05-07 07:38:30
2026,1538,N,,2208,P,,GTEVEZ,2026-05-06 07:59:04
2026,1551,N,,2032,P,,SLEIVA,2026-05-07 07:40:21
2026,1540,N,,50431,P,,GTEVEZ,2026-05-06 08:02:08
2026,1553,N,,3027,P,,SLEIVA,2026-05-07 07:42:18
2026,1550,N,,1864,P,,SLEIVA,2026-05-07 07:39:22
2026,1555,N,,3338,P,,SLEIVA,2026-05-07 07:44:59
2026,1552,N,,3454,P,,SLEIVA,2026-05-07 07:41:15
2026,1557,N,,3240,P,,SLEIVA,2026-05-07 07:48:28
2026,1554,N,,3514,P,,SLEIVA,2026-05-07 07:44:10
2026,1559,N,,3470,P,,SLEIVA,2026-05-07 07:50:08
2026,1556,N,,3228,P,,SLEIVA,2026-05-07 07:46:25
2026,1561,N,,1825,P,,SLEIVA,2026-05-07 07:52:11
2026,1558,N,,3453,P,,SLEIVA,2026-05-07 07:49:15
2026,1563,N,,2812,P,,SLEIVA,2026-05-07 07:54:07
2026,1560,N,,2473,P,,SLEIVA,2026-05-07 07:51:10
2026,1565,N,,19,P,,SLEIVA,2026-05-07 07:56:25
2026,1562,N,,3361,P,,SLEIVA,2026-05-07 07:53:08
2026,1567,N,,1206,P,,SLEIVA,2026-05-07 08:17:19
2026,1564,N,,3034,P,,SLEIVA,2026-05-07 07:54:51
2026,1569,N,,3037,P,,SLEIVA,2026-05-07 08:21:55
2026,1566,N,,50342,P,,SLEIVA,2026-05-07 08:00:38
2026,1571,N,,1825,P,,SLEIVA,2026-05-07 10:08:51
2026,1568,N,,68,P,,SLEIVA,2026-05-07 08:20:45
2026,1573,N,,33,P,,SLEIVA,2026-05-07 10:11:40
2026,1570,N,,2704,P,,SLEIVA,2026-05-07 08:22:49
2026,1955,N,,50062,P,,GTEVEZ,2026-06-03 08:02:30
2026,1572,N,,2078,P,,SLEIVA,2026-05-07 10:10:17
2026,1575,N,,50031,P,,SLEIVA,2026-05-07 10:15:58
2026,1574,N,,3440,P,,SLEIVA,2026-05-07 10:12:34
2026,1953,N,,50084,P,,GTEVEZ,2026-06-03 07:54:49
2026,1576,N,,50072,P,,SLEIVA,2026-05-07 10:17:38
2026,1957,N,,216,P,,GTEVEZ,2026-06-03 08:08:18
2026,1954,A,2026-06-18 00:00:00,50058,P,,GTEVEZ,2026-06-03 07:59:06
2026,1959,N,,51043,P,,GTEVEZ,2026-06-03 08:13:41
2026,1956,N,,300,P,,GTEVEZ,2026-06-03 08:06:48
2026,1961,N,,50053,P,,GTEVEZ,2026-06-03 08:16:35
2026,1958,N,,50551,P,,GTEVEZ,2026-06-03 08:10:03
2026,1963,N,,51068,P,,GTEVEZ,2026-06-03 08:19:26
2026,1960,N,,50496,P,,GTEVEZ,2026-06-03 08:15:08
2026,1965,N,,50065,P,,GTEVEZ,2026-06-03 08:22:38
2026,1962,N,,50053,P,,GTEVEZ,2026-06-03 08:17:50
2026,1967,N,,50059,P,,GTEVEZ,2026-06-03 08:25:51
2026,1964,N,,50465,P,,GTEVEZ,2026-06-03 08:21:26
2026,1969,N,,2371,P,,GTEVEZ,2026-06-03 08:31:04
2026,1966,N,,50064,P,,GTEVEZ,2026-06-03 08:24:48
2026,1971,N,,41,P,,GTEVEZ,2026-06-03 08:34:48
2026,1968,N,,707,P,,GTEVEZ,2026-06-03 08:27:22
2026,1974,N,,68,P,,GTEVEZ,2026-06-03 08:38:35
2026,1970,N,,436,P,,GTEVEZ,2026-06-03 08:32:26
2026,1972,N,,1213,P,,GTEVEZ,2026-06-03 08:36:19
2026,1976,N,,50012,P,,GTEVEZ,2026-06-03 08:47:37
2026,1973,N,,2222,P,,GTEVEZ,2026-06-03 08:37:29
2026,1981,N,,2869,P,,GTEVEZ,2026-06-03 09:39:21
2026,1975,N,,2454,P,,GTEVEZ,2026-06-03 08:41:16
2026,2300,N,,50411,P,,SLEIVA,2026-06-23 08:09:09
2026,1980,N,,17,P,,GTEVEZ,2026-06-03 09:33:04
2026,2299,N,,50287,P,,SLEIVA,2026-06-23 08:07:28
2026,2304,N,,50106,P,,SLEIVA,2026-06-23 11:33:18
2026,2302,N,,50199,P,,SLEIVA,2026-06-23 08:37:37
2026,2301,N,,452,P,,SLEIVA,2026-06-23 08:25:36
2026,2571,N,,51079,P,,SLEIVA,2026-07-13 08:15:10
2026,2303,N,,50227,P,,SLEIVA,2026-06-23 11:11:25
2026,2642,N,,1692,P,,SLEIVA,2026-07-15 10:24:05
2026,2305,N,,50326,P,,SLEIVA,2026-06-23 12:05:11
2026,2645,N,,2735,P,,SLEIVA,2026-07-15 12:36:36
2026,2621,N,,50023,P,,SLEIVA,2026-07-15 08:18:33
2026,2644,N,,50002,P,,SLEIVA,2026-07-15 12:35:24
2026,1988,N,,50036,P,,RMENDEZ,2026-06-04 08:06:21
2026,1627,N,,50087,P,,RMENDEZ,2026-05-12 07:56:30
2026,2018,N,,193,P,DETALLE EN REPA 2017,RMENDEZ,2026-06-04 11:06:46
2026,1869,N,,50002,P,,SLEIVA,2026-05-27 09:41:26
2026,2407,N,,777,P,,GTEVEZ,2026-06-30 08:03:42
2026,2017,N,,193,P,,RMENDEZ,2026-06-04 11:05:29
2026,2406,N,,3337,P,,GTEVEZ,2026-06-30 08:00:22
2026,2019,N,,193,P,DETALLE EB REPA 2017,RMENDEZ,2026-06-04 11:09:14
2026,2409,N,,5090,P,,GTEVEZ,2026-06-30 08:07:36
2026,2412,N,,50506,P,,GTEVEZ,2026-06-30 08:57:22
2026,2408,N,,1994,P,,GTEVEZ,2026-06-30 08:05:55
2026,2411,N,,51082,P,,GTEVEZ,2026-06-30 08:56:23
2026,1543,N,,50052,P,,RMENDEZ,2026-05-06 08:09:16
2026,1541,N,,1809,P,,RMENDEZ,2026-05-06 08:04:35
2026,1546,N,,3509,P,,RMENDEZ,2026-05-06 11:59:57
2026,1542,N,,50051,P,,RMENDEZ,2026-05-06 08:07:17
2026,1548,N,,708,P,,RMENDEZ,2026-05-06 12:42:11
2026,1545,N,,50074,P,,RMENDEZ,2026-05-06 11:21:46
2026,2137,N,,708,P,,RMENDEZ,2026-06-11 09:02:33
2026,1547,N,,50036,P,,RMENDEZ,2026-05-06 12:00:40
2026,2144,N,,50087,P,,RMENDEZ,2026-06-11 11:38:12
2026,2045,N,,708,P,,RMENDEZ,2026-06-05 12:01:48
2026,2146,N,,2549,P,,RMENDEZ,2026-06-11 11:44:23
2026,2143,N,,50063,P,,RMENDEZ,2026-06-11 10:45:23
2026,2405,N,,50008,P,,SLEIVA,2026-06-29 11:59:18
2026,2145,N,,50087,P,,RMENDEZ,2026-06-11 11:43:25
2026,2148,N,,2541,P,,RMENDEZ,2026-06-11 11:46:05
2026,1480,N,,50087,P,,RMENDEZ,2026-04-30 09:56:38
2026,1280,N,,50063,P,,RMENDEZ,2026-04-16 12:17:25
2026,1482,N,,50087,P,,RMENDEZ,2026-04-30 10:08:05
2026,1281,N,,1809,P,,RMENDEZ,2026-04-16 12:19:29
2026,1484,N,,50063,P,,RMENDEZ,2026-04-30 10:36:58
2026,1481,N,,50087,P,,RMENDEZ,2026-04-30 10:06:40
2026,1483,N,,50063,P,,RMENDEZ,2026-04-30 10:35:38
2026,1734,N,,2330,P,,SLEIVA,2026-05-15 08:26:45
2026,1731,N,,2538,P,,SLEIVA,2026-05-15 08:22:46
2026,1736,N,,2334,P,,SLEIVA,2026-05-15 08:30:51
2026,1732,N,,776,P,,SLEIVA,2026-05-15 08:24:19
2026,1738,N,,90,P,,SLEIVA,2026-05-15 08:39:17
2026,1735,N,,1141,A,,SLEIVA,2026-05-15 08:29:34
2026,1740,N,,50002,P,,SLEIVA,2026-05-15 08:52:01
2026,1737,N,,164,P,,SLEIVA,2026-05-15 08:36:23
2026,1742,N,,879,P,,SLEIVA,2026-05-15 09:37:55
2026,1739,N,,3316,P,,SLEIVA,2026-05-15 08:40:57
2026,1746,N,,2931,P,,SLEIVA,2026-05-15 11:03:53
2026,1741,N,,174,P,,SLEIVA,2026-05-15 09:31:23
2026,1748,N,,2843,P,,SLEIVA,2026-05-15 12:02:58
2026,1743,N,,50012,P,,SLEIVA,2026-05-15 10:02:47
2026,1772,N,,1206,P,,GTEVEZ,2026-05-19 07:57:12
2026,1747,N,,50008,P,,SLEIVA,2026-05-15 11:35:36
2026,1776,N,,131,P,,GTEVEZ,2026-05-19 08:01:11
2026,1770,N,,826,P,,GTEVEZ,2026-05-19 07:55:21
2026,1784,N,,171,P,,GTEVEZ,2026-05-19 08:15:29
2026,1774,N,,2110,P,,GTEVEZ,2026-05-19 07:59:34
2026,1786,A,2026-05-19 00:00:00,2281,P,,GTEVEZ,2026-05-19 08:23:43
2026,1778,N,,3072,P,,GTEVEZ,2026-05-19 08:02:44
2026,1788,N,,171,P,,GTEVEZ,2026-05-19 08:32:39
2026,1785,N,,171,A,,GTEVEZ,2026-05-19 08:20:08
2026,1787,N,,2281,P,,GTEVEZ,2026-05-19 08:27:40
2026,1790,N,,517,P,,GTEVEZ,2026-05-19 09:27:06
2026,1794,N,,707,P,,GTEVEZ,2026-05-19 10:34:26
2026,1789,N,,50002,P,,GTEVEZ,2026-05-19 09:25:26
2026,1875,N,,2330,P,,GTEVEZ,2026-05-28 08:01:52
2026,1791,N,,772,P,,GTEVEZ,2026-05-19 09:29:28
2026,1877,N,,3177,P,,GTEVEZ,2026-05-28 08:05:07
2026,1874,N,,1320,P,,GTEVEZ,2026-05-28 07:58:24
2026,1879,N,,2770,P,,GTEVEZ,2026-05-28 08:10:24
2026,1876,N,,3520,P,,GTEVEZ,2026-05-28 08:03:53
2026,1881,N,,21,P,,GTEVEZ,2026-05-28 08:14:43
2026,1878,N,,1586,P,,GTEVEZ,2026-05-28 08:06:43
2026,1886,N,,50370,P,,GTEVEZ,2026-05-28 11:20:28
2026,1880,N,,2593,P,,GTEVEZ,2026-05-28 08:12:26
2026,2189,N,,2309,P,,SLEIVA,2026-06-18 09:46:27
2026,1885,N,,50031,P,,GTEVEZ,2026-05-28 10:46:04
2026,2186,N,,2746,P,,SLEIVA,2026-06-18 09:33:25
2026,2191,N,,50003,P,,SLEIVA,2026-06-18 09:49:27
2026,2188,N,,160,P,,SLEIVA,2026-06-18 09:40:05
2026,2193,N,,69,P,,SLEIVA,2026-06-18 09:52:44
2026,2190,N,,1206,P,,SLEIVA,2026-06-18 09:47:46
2026,2195,N,,127,P,,SLEIVA,2026-06-18 10:02:39
2026,2192,N,,50003,P,,SLEIVA,2026-06-18 09:51:30
2026,2197,N,,1101,P,,SLEIVA,2026-06-18 10:05:10
2026,2194,N,,789,P,,SLEIVA,2026-06-18 09:55:36
2026,2199,N,,875,P,,SLEIVA,2026-06-18 10:06:35
2026,2196,N,,2098,P,,SLEIVA,2026-06-18 10:04:21
2026,2201,N,,1960,P,,SLEIVA,2026-06-18 10:08:14
2026,2198,N,,3445,P,,SLEIVA,2026-06-18 10:05:52
2026,2203,N,,3072,A,,SLEIVA,2026-06-18 10:11:08
2026,2200,N,,1962,P,,SLEIVA,2026-06-18 10:07:18
2026,2205,N,,2513,P,,SLEIVA,2026-06-18 10:14:55
2026,2202,N,,300,P,,SLEIVA,2026-06-18 10:09:27
2026,2207,N,,50058,P,,SLEIVA,2026-06-18 10:50:33
2026,2204,N,,2654,P,,SLEIVA,2026-06-18 10:13:43
2026,2209,N,,3332,P,,SLEIVA,2026-06-18 11:12:16
2026,2206,N,,2107,P,,SLEIVA,2026-06-18 10:15:42
2026,2358,N,,3297,P,,CDOPAZO,2026-06-25 08:32:12
2026,2208,N,,169,P,,SLEIVA,2026-06-18 11:03:05
2026,2211,N,,2086,P,,SLEIVA,2026-06-18 12:01:09
2026,2359,N,,2595,P,,CDOPAZO,2026-06-25 08:46:23
2026,1836,N,,50449,P,,GTEVEZ,2026-05-26 07:58:21
2026,1834,N,,2969,P,,GTEVEZ,2026-05-26 07:50:48
2026,1838,N,,51082,P,,GTEVEZ,2026-05-26 10:07:30
2026,1835,N,,50543,P,,GTEVEZ,2026-05-26 07:53:40
2026,2048,N,,1603,P,,SLEIVA,2026-06-08 08:15:18
2026,1837,N,,50014,P,,GTEVEZ,2026-05-26 09:40:17
2026,1840,N,,50031,P,,GTEVEZ,2026-05-26 10:14:14
2026,1839,N,,3332,P,,GTEVEZ,2026-05-26 10:08:34
2026,2050,N,,2228,P,,SLEIVA,2026-06-08 08:17:09
2026,2047,N,,1994,P,,SLEIVA,2026-06-08 08:10:22
2026,2052,N,,877,P,,SLEIVA,2026-06-08 08:18:44
2026,2049,N,,3287,P,,SLEIVA,2026-06-08 08:16:10
2026,2054,N,,2810,P,,SLEIVA,2026-06-08 08:36:54
2026,2051,N,,3233,P,,SLEIVA,2026-06-08 08:17:57
2026,2056,N,,50031,P,,SLEIVA,2026-06-08 08:40:56
2026,2053,N,,50588,P,,SLEIVA,2026-06-08 08:20:55
2026,2060,N,,2281,P,,SLEIVA,2026-06-08 09:24:34
2026,2055,N,,2810,P,,SLEIVA,2026-06-08 08:38:02
2026,2647,N,,3389,P,,GTEVEZ,2026-07-16 08:13:51
2026,2057,N,,2110,P,,SLEIVA,2026-06-08 08:46:10
2026,2650,N,,2142,P,,GTEVEZ,2026-07-16 08:17:41
2026,2646,N,,2421,P,,GTEVEZ,2026-07-16 08:11:49
2026,2653,N,,3258,P,,GTEVEZ,2026-07-16 08:21:48
2026,2649,N,,2310,P,,GTEVEZ,2026-07-16 08:16:07
2026,2655,N,,2835,P,,GTEVEZ,2026-07-16 08:24:20
2026,2652,N,,1608,P,,GTEVEZ,2026-07-16 08:18:56
2026,2657,N,,2513,P,,GTEVEZ,2026-07-16 08:26:28
2026,2654,N,,2810,P,,GTEVEZ,2026-07-16 08:22:57
2026,2659,N,,3445,P,,GTEVEZ,2026-07-16 08:28:27
2026,2656,N,,41,P,,GTEVEZ,2026-07-16 08:25:26
2026,2661,N,,875,P,,GTEVEZ,2026-07-16 08:31:59
2026,2658,N,,2107,P,,GTEVEZ,2026-07-16 08:27:11
2026,2663,N,,2086,P,,GTEVEZ,2026-07-16 08:33:55
2026,2660,N,,1101,P,,GTEVEZ,2026-07-16 08:31:03
2026,2662,N,,400,P,,GTEVEZ,2026-07-16 08:32:49
2026,2664,N,,2308,P,,GTEVEZ,2026-07-16 08:36:20
2026,1225,N,,2675,P,,CDOPAZO,2026-04-14 12:53:13
2026,1043,N,,3316,P,,SLEIVA,2026-03-27 08:55:58
2026,1910,N,,50063,P,,RMENDEZ,2026-05-29 11:45:44
2026,1052,N,,50003,P,,SLEIVA,2026-03-27 11:47:37
2026,1915,N,,50052,P,,RMENDEZ,2026-05-29 13:39:01
2026,1453,N,,33,P,,RMENDEZ,2026-04-28 07:58:14
