EJERCICIO,NUM_PED,ORDEN,INCISO,PAR_PRIN,PAR_PARC,CLASE,TIPO,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,CANTIDAD,UNI_MED,DESCRIP_BIE,COSTO_UNI,PED_FECH_EMI,PED_OBSERVACIONES,PED_CODIGO_DEP,PED_COSTO_TOT
2026,229,4,2,3,4,4943,9999,1110104000,16,0,0,2,0,ARTICULOS DE LIBRERIA - ARTICULOS DE LIBRERIA (Genérico): CUCHARA SUNDAE PLAST X 1000.,11200,2026-01-10 00:00:00,ALPA PAPELERA. PAOLA AMELIA MATIENZO. PRESUPUESTO Nº 0002-00003825.COCINA HOSPITAL.,HOSP,279861.8
2026,229,5,2,9,9,7010,9999,1110104000,16,0,0,1.51,0,ROLLO A/D - ROLLO A/D (Genérico): 20X 30.,3869,2026-01-10 00:00:00,ALPA PAPELERA. PAOLA AMELIA MATIENZO. PRESUPUESTO Nº 0002-00003825.COCINA HOSPITAL.,HOSP,279861.8
2026,229,6,2,9,9,7010,1,1110104000,16,0,0,1.53,0,ROLLO A/D - ACCESORIO 30x40,3869,2026-01-10 00:00:00,ALPA PAPELERA. PAOLA AMELIA MATIENZO. PRESUPUESTO Nº 0002-00003825.COCINA HOSPITAL.,HOSP,279861.8
2026,229,7,2,9,4,689,9999,1110104000,16,0,0,1,0,CUCHILLO - CUCHILLO (GENERICO): PLASTICO X 1000.,20849.99,2026-01-10 00:00:00,ALPA PAPELERA. PAOLA AMELIA MATIENZO. PRESUPUESTO Nº 0002-00003825.COCINA HOSPITAL.,HOSP,279861.8
2026,229,8,2,9,4,692,9999,1110104000,16,0,0,1,0,TENEDOR - TENEDOR (GENERICO): PLAST. X 1000.,20850.01,2026-01-10 00:00:00,ALPA PAPELERA. PAOLA AMELIA MATIENZO. PRESUPUESTO Nº 0002-00003825.COCINA HOSPITAL.,HOSP,279861.8
2026,290,1,3,3,9,4687,9999,1110104000,16,0,0,1,0,"TRABAJOS DE ELECTRICIDAD - CAMBIAR CABLEADO DEL TABLERO DEL PASILO DE ADMISION, RECONECTAR LUCES DEL BAÑO, PASILLO Y OFICINA",175000,2026-01-14 00:00:00,OPAZO DANIEL- PRESUPUESTO N° 31/01/2026 SECTOR: PASILLO ENTRADA DE ADMISION),HOSP,175000
2026,293,1,2,1,1,541,9999,1110104000,16,0,0,20,0,CARNE - BONDIOLA KG,9900,2026-01-14 00:00:00,MADA POY - PRESUPUESTO N° 0001-00000957 (HOGAR DE ANCIANOS) DESDE EL 2/01/26  AL 9/01/26,HOGANC,1518843
2026,293,2,2,1,1,541,11,1110104000,16,0,0,14.2,1,CARNE - BIFE KG,17490,2026-01-14 00:00:00,MADA POY - PRESUPUESTO N° 0001-00000957 (HOGAR DE ANCIANOS) DESDE EL 2/01/26  AL 9/01/26,HOGANC,1518843
2026,873,3,2,1,1,5841,9999,1110104000,16,0,0,9.5,0,POLLO - HAMBURGUESA,13500,2026-02-28 00:00:00,TODO POLLO - PRESUPUESTO N° 79 (SEMANA DEL 19/02/26 AL 26/02/26),COC,561250
2026,882,1,3,4,9,8948,9999,1110106000,44,0,0,4,0,"SERVICIOS TECNICOS Y PROFESIONALES - SERVICIOS TECNICOS Y PROFESIONALES (Genérico)
Apartir del 01 de marzo hasta el 30 de junio 2026, percibiendo la suma de:
- $ 851.196 mensual (100 horas mensuales).
- $200.000 mensual (en concepto de guardias)
",1051196,2026-03-02 00:00:00,"Expte N° 604/2026 Contrato: Sra. Suaréz Acevedo, Sheila,  Psicóloga Servicio Local - No cumple con el Art. 45 de la Ley 14.656",ACCSOC,4204784
2026,884,1,2,5,5,728,11,1110106000,43,0,0,1,3,PINTURA AL LATEX - USO EXTERIORES - COLOR BLANCO - CAPACIDAD 4L.,59290,2026-03-02 00:00:00,"PRESUPUESTO N° 0003-00003595 de ""PINTURERIA CONCEPTO S. CAP I"" Para pintar frente de la Casa del Adolescente",JARD,68767.02
2026,884,2,2,9,6,7093,9999,1110106000,43,0,0,1,0,PINCEL - PINCEL (Genérico) elefante obra 30,9477.02,2026-03-02 00:00:00,"PRESUPUESTO N° 0003-00003595 de ""PINTURERIA CONCEPTO S. CAP I"" Para pintar frente de la Casa del Adolescente",JARD,68767.02
2026,886,1,5,1,4,6738,9999,1110106000,42,0,0,250,0,ZAPALLO - ZAPALLO (Genérico),2000,2026-03-02 00:00:00,"PRESUPUESTO N º X 6926954 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026",ACCSOC,2187500
2026,886,2,5,1,4,6735,9999,1110106000,42,0,0,250,0,acelga - acelga (Genérico),2000,2026-03-02 00:00:00,"PRESUPUESTO N º X 6926954 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026",ACCSOC,2187500
2026,886,3,5,1,4,7677,9999,1110106000,42,0,0,250,0,MANZANA - MANZANA (Genérico),3000,2026-03-02 00:00:00,"PRESUPUESTO N º X 6926954 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026",ACCSOC,2187500
2026,886,4,5,1,4,4450,9999,1110106000,42,0,0,125,0,HUEVOS DE GALLINA COLOR - HUEVOS DE GALLINA COLOR (Genérico),3500,2026-03-02 00:00:00,"PRESUPUESTO N º X 6926954 de Rost, Tamara de ""FRUTERIA NEGRIN"" Plan Alimentario 2026",ACCSOC,2187500
2026,931,1,2,9,6,401,1,1110104000,16,0,0,14,3,CARTUCHO TONER - CF 219 ACOMP,7807.404,2026-03-05 00:00:00,PRESUPUESTO 167212 GLOBAL TONER PARA OFICINA FACTURACION - OFICINA ESTADISTICA - DIRECCION MEDICA - DIRECION ADMINISTRATIVA - INTERNACION - GUARDIA ADULTO - GUARDIA PEDIATRICA - OFICINA DE PERSONAL - CONSULTORIOS EXTERNOS - CAPS BELGRANO - CAPS SAN MARTIN  - CAPS NORTE - CAPS QUINTANILLA,HOSP,255966.48
2026,931,2,2,9,6,401,2,1110104000,16,0,0,5,3,CARTUCHO TONER - MLTD111SCOMPV2,6266.469,2026-03-05 00:00:00,PRESUPUESTO 167212 GLOBAL TONER PARA OFICINA FACTURACION - OFICINA ESTADISTICA - DIRECCION MEDICA - DIRECION ADMINISTRATIVA - INTERNACION - GUARDIA ADULTO - GUARDIA PEDIATRICA - OFICINA DE PERSONAL - CONSULTORIOS EXTERNOS - CAPS BELGRANO - CAPS SAN MARTIN  - CAPS NORTE - CAPS QUINTANILLA,HOSP,255966.48
2026,931,3,2,9,6,401,3,1110104000,16,0,0,10,3,CARTUCHO TONER - TN1060COMP,3253.088,2026-03-05 00:00:00,PRESUPUESTO 167212 GLOBAL TONER PARA OFICINA FACTURACION - OFICINA ESTADISTICA - DIRECCION MEDICA - DIRECION ADMINISTRATIVA - INTERNACION - GUARDIA ADULTO - GUARDIA PEDIATRICA - OFICINA DE PERSONAL - CONSULTORIOS EXTERNOS - CAPS BELGRANO - CAPS SAN MARTIN  - CAPS NORTE - CAPS QUINTANILLA,HOSP,255966.48
2026,931,4,2,9,6,401,5,1110104000,16,0,0,4,3,"CARTUCHO TONER - W1360ACOMP
",11967.9285,2026-03-05 00:00:00,PRESUPUESTO 167212 GLOBAL TONER PARA OFICINA FACTURACION - OFICINA ESTADISTICA - DIRECCION MEDICA - DIRECION ADMINISTRATIVA - INTERNACION - GUARDIA ADULTO - GUARDIA PEDIATRICA - OFICINA DE PERSONAL - CONSULTORIOS EXTERNOS - CAPS BELGRANO - CAPS SAN MARTIN  - CAPS NORTE - CAPS QUINTANILLA,HOSP,255966.48
2026,931,5,2,9,6,1355,1,1110104000,16,0,0,40,3,CARTUCHO DE TINTA - INKDYEYEPL,873.197,2026-03-05 00:00:00,PRESUPUESTO 167212 GLOBAL TONER PARA OFICINA FACTURACION - OFICINA ESTADISTICA - DIRECCION MEDICA - DIRECION ADMINISTRATIVA - INTERNACION - GUARDIA ADULTO - GUARDIA PEDIATRICA - OFICINA DE PERSONAL - CONSULTORIOS EXTERNOS - CAPS BELGRANO - CAPS SAN MARTIN  - CAPS NORTE - CAPS QUINTANILLA,HOSP,255966.48
2026,935,1,3,6,1,7936,9999,1110104000,16,0,0,64,0,PRESTACION DE SERVICIOS PROFESIONALES - GUARDIAS DE ANESTESIA DEL 01/03/2026 AL 30/06/2026,430000,2026-03-05 00:00:00,EXPEDIENTE 2545/26 CONTRATO  DEL 01/03/26 AL 30/03/2026 BUGIOLACHI JORGE  GUARDIAS ANESTESIA,QUI,27520000
2026,957,1,2,9,9,7010,1,1110104000,16,0,0,2.99,0,ROLLO A/D - 40 X60 Y 35X45,4150,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003885,HOGANC,38298.5
2026,957,2,2,9,9,7010,9999,1110104000,16,0,0,1,0,ROLLO A/D - ROLLO A/D 15X25  500 GRS,3000,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003885,HOGANC,38298.5
2026,957,3,2,9,9,7422,9999,1110104000,16,0,0,1,0,PAPEL FILM PVC Rolopack 380 x 300 mts - PAPEL FILM PVC Rolopack 380 x 300 mts,13000,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003885,HOGANC,38298.5
2026,957,4,2,3,1,5141,9999,1110104000,16,0,0,1,0,ARTICULOS DE LIBRERIA - ROLLO ALUMINIO ALUMAX 1 KG,9890,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003885,HOGANC,38298.5
2026,959,1,2,5,2,1724,8,1110104000,16,0,0,2000,3,ANALGESICOS - PARACETAMOL COMPRIMIDOS 500 MG.,36.9,2026-03-06 00:00:00,DROGUERIA PERDOMINICI- PRESUPUESTO N° 4/03/26,FARM,473237.9
2026,959,2,2,5,2,1849,3,1110104000,16,0,0,2002,3,ANTIULCEROSO -  OMEPRAZOL CAPSULA 20mg.,33.95,2026-03-06 00:00:00,DROGUERIA PERDOMINICI- PRESUPUESTO N° 4/03/26,FARM,473237.9
2026,959,3,2,5,2,13267,9999,1110104000,16,0,0,300,0,TRAMADOL 50 MG COMPRIMIDOS - TRAMADOL 50 MG COMPRIMIDOS,128.9,2026-03-06 00:00:00,DROGUERIA PERDOMINICI- PRESUPUESTO N° 4/03/26,FARM,473237.9
2026,959,4,2,9,5,1909,13,1110104000,16,0,0,60,180,GUANTES USO MEDICINAL - GUANTE LATEX CAJA X 100 UNIDADES,4880,2026-03-06 00:00:00,DROGUERIA PERDOMINICI- PRESUPUESTO N° 4/03/26,FARM,473237.9
2026,960,1,2,9,3,1766,9999,1110104000,16,0,0,1,0,PROLONGADOR - PROLONGADOR 4 TOMAS 1.5 MTS,23144.8,2026-03-06 00:00:00,ELECTRO D ANNUNZIO- PRESUPUESTO N° 23/02/26,INTER,89083.4
2026,960,2,2,9,3,1766,3,1110104000,16,0,0,1,3,PROLONGADOR - PROLONGADOR 6 TOMAS 1.5 MTS,25688.6,2026-03-06 00:00:00,ELECTRO D ANNUNZIO- PRESUPUESTO N° 23/02/26,INTER,89083.4
2026,960,3,2,9,3,1202,2,1110104000,16,0,0,10,3,PILA SECA - PILA  AAA -ENERGIZER MAX,2164.4,2026-03-06 00:00:00,ELECTRO D ANNUNZIO- PRESUPUESTO N° 23/02/26,INTER,89083.4
2026,960,4,2,9,3,1202,1,1110104000,16,0,0,10,3,PILA SECA - PILA  AA - ENERGIZER MAX,1860.6,2026-03-06 00:00:00,ELECTRO D ANNUNZIO- PRESUPUESTO N° 23/02/26,INTER,89083.4
2026,961,1,3,3,3,3057,9999,1110104000,16,0,0,1,0,MANTENIMIENTO DE EQUIPOS DE REFRIGERACION - SERVICE + RECARGA DE REFRIGERANTE DE AA,140000,2026-03-06 00:00:00,AC REFRIGERACION DE ADOLFO CATALDO E HIJOS - PRESUPUESTO N° 379,BANOR,140000
2026,965,1,2,1,1,707,15,1110104000,16,0,0,4,3,PASTAS FRESCAS - FIDEOS SOPEROS KG,3200,2026-03-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002190/2191 (DESDE 3/03 HASTA EL 10/03/26),HOGANC,18800
2026,965,2,2,1,1,2429,9999,1110104000,16,0,0,1,0,TAPA PASCUALINA - PASCUALINA,6000,2026-03-06 00:00:00,SANTA PAULA- PRESUPUESTO N° 0001-00002190/2191 (DESDE 3/03 HASTA EL 10/03/26),HOGANC,18800
2026,968,1,2,9,2,1577,5,1110104000,16,0,0,2,3,APRIETA PAPEL - EZCO 50MM - RESORTE CON.,630,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003886/3887 (FACTURACION- INTERNACION- COCINA),HOSP,90778.92
2026,968,2,2,3,1,5141,9999,1110104000,16,0,0,1,0,ARTICULOS DE LIBRERIA - PRECINTO PLASTICO 3.6 X 100,1700,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003886/3887 (FACTURACION- INTERNACION- COCINA),HOSP,90778.92
2026,968,3,2,9,2,1611,4,1110104000,16,0,0,3,3,FOLIO TRANSPARENTE - TAMAÑO OFICIO - MATERIAL PVC RIGIDO. X 100,6799.99,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003886/3887 (FACTURACION- INTERNACION- COCINA),HOSP,90778.92
2026,968,4,2,9,2,858,9999,1110104000,16,0,0,1,0,PERFORADORA - PERFORADORA MAPE 10/12,6600.01,2026-03-06 00:00:00,ALPA- PRESUPUESTO N° 0002-00003886/3887 (FACTURACION- INTERNACION- COCINA),HOSP,90778.92
2026,293,5,2,1,1,541,29,1110104000,16,0,0,15.9,1,CARNE - KG CORTE PECETO.,17900,2026-01-14 00:00:00,MADA POY - PRESUPUESTO N° 0001-00000957 (HOGAR DE ANCIANOS) DESDE EL 2/01/26  AL 9/01/26,HOGANC,1518843
2026,293,6,2,1,1,541,38,1110104000,16,0,0,9.3,1,CARNE - CORTE LENGUA. KG,14000,2026-01-14 00:00:00,MADA POY - PRESUPUESTO N° 0001-00000957 (HOGAR DE ANCIANOS) DESDE EL 2/01/26  AL 9/01/26,HOGANC,1518843
2026,296,1,2,1,1,5841,2,1110104000,16,0,0,58.9,0,POLLO - KG  PATA Y MUSLO,7100,2026-01-14 00:00:00,TODO POLLO- PRESUPUESTO N° 61 (COCINA) DESDE EL 3/01/2026 AL 10/01/26,COC,1118690
2026,296,2,2,1,1,5841,1,1110104000,16,0,0,11,1,POLLO - HAMBURGUESA DE POLLO KG,11500,2026-01-14 00:00:00,TODO POLLO- PRESUPUESTO N° 61 (COCINA) DESDE EL 3/01/2026 AL 10/01/26,COC,1118690
2026,296,3,2,1,1,5841,4,1110104000,16,0,0,27.2,1,POLLO - KG PECHUGA,12500,2026-01-14 00:00:00,TODO POLLO- PRESUPUESTO N° 61 (COCINA) DESDE EL 3/01/2026 AL 10/01/26,COC,1118690
2026,296,4,2,1,1,5841,9999,1110104000,16,0,0,9,0,POLLO - POLLO DESHUESADO,26000,2026-01-14 00:00:00,TODO POLLO- PRESUPUESTO N° 61 (COCINA) DESDE EL 3/01/2026 AL 10/01/26,COC,1118690
2026,298,1,2,5,2,3347,9999,1110104000,16,0,0,2,0,SET VIA CENTRAL - SET VIA CENTRAL DOS LUMEN 7 F 20 CM,31998.45,2026-01-14 00:00:00,INSUMOS GENERALES 3F- PRESUPUESTO N° 7/01/26 (FARMACIA),FARM,121859.1
2026,298,2,2,5,2,13357,9999,1110104000,16,0,0,10,0,TUBOS ENDOTRAQ N° 7 - TUBOS ENDOTRAQ N° 6  CON BALON,1230.57,2026-01-14 00:00:00,INSUMOS GENERALES 3F- PRESUPUESTO N° 7/01/26 (FARMACIA),FARM,121859.1
2026,298,3,2,9,5,2202,10,1110104000,16,0,0,50,3,SONDA - SONDA  K27.,911.13,2026-01-14 00:00:00,INSUMOS GENERALES 3F- PRESUPUESTO N° 7/01/26 (FARMACIA),FARM,121859.1
2026,299,1,2,5,2,2551,13,1110104000,16,0,0,1,3,REACTIVO - MAGLUMI FERRITIN CLIA 100 TEST 2DA GEN,217615.56,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014718 (LABORATORIO DE ANALISIS),LAB,1630151.61
2026,299,2,2,5,2,2551,18,1110104000,16,0,0,1,3,REACTIVO - MAGLUMI HIV AB/AG COMBI KIT 100 TEST 2DA GEN,1157457.3,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014718 (LABORATORIO DE ANALISIS),LAB,1630151.61
2026,299,3,2,5,2,2551,35,1110104000,16,0,0,1,3,REACTIVO - TROPONINA CASETTE 20 DET,185385.63,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014718 (LABORATORIO DE ANALISIS),LAB,1630151.61
2026,299,4,2,5,2,3510,9999,1110104000,16,0,0,1,0,PROBE CLEANING - PROBE CLEANSER 50 ML,33320.23,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014718 (LABORATORIO DE ANALISIS),LAB,1630151.61
2026,299,5,2,3,4,3589,2,1110104000,16,0,0,1,208,PAPEL TERMICO - PAPEL TERMICO ERMOSENSIBLW 57X10 ROLLOS,36372.89,2026-01-14 00:00:00,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014718 (LABORATORIO DE ANALISIS),LAB,1630151.61
2026,301,1,2,5,2,2553,9999,1110104000,16,0,0,1,0,PAPEL P/ELECTROCARDIOGRAM. - PAPEL P/ELECTROCARDIOGRAMA SCHILLER CARDIOVIT AT1-G2 DE 80 MM X 70 MM X 200 H,42350,2026-01-14 00:00:00,SERVIMED- PRESUPUESTO N° 7045/26 R (UTI),TERINT,42350
2026,305,1,2,1,1,2115,9999,1110104000,16,0,0,5,0,ACEITUNA - ACEITUNA VERDE 180 G,2099,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,2,2,1,1,481,11,1110104000,16,0,0,1,3,AZUCAR - IMPALPABLE   KILO,1790,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,3,2,1,1,13029,9999,1110104000,16,0,0,4,0,BOTELLA DE VINO - BOTELLA DE VINO CONCILIO  1 LTO,1599,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,4,2,1,1,788,83,1110104000,16,0,0,10,3,GALLETITAS - CHOCOLINAS 250 GRS,1790,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,5,2,1,1,611,9999,1110104000,16,0,0,1,0,CREMA - CREMA CREMAC 5,38000,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,6,2,9,9,12546,9999,1110104000,16,0,0,96,0,ATUN - ATUN 170 G,1250,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,7,2,1,1,438,24,1110104000,16,0,0,8,3,ADEREZOS - MAYONESA DANICA SACHET 2.900Kg.,7999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,8,2,1,1,542,25,1110104000,16,0,0,4,1,QUESO - UNTABLE ILOLAY CLASICO,2799,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,9,2,1,1,455,14,1110104000,16,0,0,1,3,DULCE DE LECHE - ILOLAY FAMILIAR X  1000GR.,6500,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,10,2,1,1,595,3,1110104000,16,0,0,9,3,EDULCORANTE ARTIFICIAL - HILERET LIQ  BOTELLA PLASTICA  250cm¦.,2099,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,11,2,1,1,511,7,1110104000,16,0,0,2,3,TE - TE 25 SAQUITOS TARAGUI X 10,9990,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,12,2,1,1,4564,9999,1110104000,16,0,0,2,0,PURE DE TOMATE - PURE DE TOMATE NOEL PACK X 12,6500,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,13,2,1,1,595,11,1110104000,16,0,0,2,3,EDULCORANTE ARTIFICIAL - INDIVIDUAL CAJA X 500 SOBRES DE 1GR.,9999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,14,2,1,1,519,9999,1110104000,16,0,0,4,0,VINAGRE - VINAGRE 5 LTS,7800,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,15,2,1,1,542,23,1110104000,16,0,0,12.11,1,QUESO - MUZZARELLA SOBRERO,8500,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,16,2,1,1,969,1,1110104000,16,0,0,12.345,1,FIAMBRE - FIAMBRE DE CERDO CAGNOLIPOR KILOGRAMO.,8900,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,17,2,1,1,542,29,1110104000,16,0,0,4,1,QUESO - CREMOSO CREMAC POR KILO,7900,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,18,2,1,1,542,4,1110104000,16,0,0,4.59,1,QUESO - BARRA  CREMAC KILOGRAMO.,9999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,305,19,2,1,1,542,19,1110104000,16,0,0,1,1,QUESO - QUESO RALLADO 8 GRS X 100 U,16900,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000820 (COCINA) DESDE EL 23/12/25 AL 22/01/2026,COC,686538.91
2026,308,1,2,1,1,438,24,1110104000,16,0,0,3,3,ADEREZOS - MAYONESA SACHET - CONTENIDO 2.900Kg.,7999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000821 (HOGAR DE ANCIANOS) DESDE 23/12/25 AL 26/12/25,HOGANC,74379
2026,308,2,2,1,1,435,4,1110104000,16,0,0,10,3,ARROZ - GALLO  1Kg.,1999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000821 (HOGAR DE ANCIANOS) DESDE 23/12/25 AL 26/12/25,HOGANC,74379
2026,308,3,2,1,1,453,27,1110104000,16,0,0,8,3,GASEOSA - COCA LIGHT Y SPRITE 2250 CC,3799,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000821 (HOGAR DE ANCIANOS) DESDE 23/12/25 AL 26/12/25,HOGANC,74379
2026,313,1,2,1,1,439,2,1110104000,16,0,0,10,3,ACEITE COMESTIBLE - ACEITE CAÑUELAS  5L.,16500,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,2,2,1,1,435,9999,1110104000,16,0,0,2,0,ARROZ - ARROZ GALLO 5 KG,11900,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,3,2,1,1,520,3,1110104000,16,0,0,48,3,ARVEJAS - ARVEJAS 350 GRS INALPA,590,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,4,2,1,1,481,5,1110104000,16,0,0,3,3,AZUCAR - SOBRES INDIVIDUALES X100 LEDESMA,15900,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,5,2,9,9,12546,9999,1110104000,16,0,0,48,0,ATUN - ATUN,1250,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,6,2,1,1,481,9999,1110104000,16,0,0,3,0,AZUCAR - AZUCAR 10 KG,9999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,7,2,1,1,709,3,1110104000,16,0,0,12,3,CAFE - CAFE  170GR - DOLCA,7500,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,8,2,1,1,516,5,1110104000,16,0,0,72,3,CHOCLO - CHOCLO INALPA 350 GRS,1090,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,9,2,1,1,2615,9999,1110104000,16,0,0,1,0,CACAO - CACAO AMARGO 1 KG,11900,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,10,2,1,1,595,3,1110104000,16,0,0,9,3,EDULCORANTE ARTIFICIAL - HILERET EDULC CONTENIDO 250cm¦.,2099,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,11,2,1,1,595,11,1110104000,16,0,0,2,3,EDULCORANTE ARTIFICIAL - EDULCORANTE SOBRES INDIVIDUALES CAJA X 500,9999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
2026,313,12,2,1,1,482,14,1110104000,16,0,0,1,3,HARINA - HARINA CAÑUELAS 10 X 1 KG,6999,2026-01-14 00:00:00,DURANTE JAVIER- PRESUPUESTO N° 0001-00000835 (HOGAR DE ANCIANOS) DESDE EL 29/11/25 AL 29/12/25,HOGANC,2060593.67
