SEC_MOV_PAG,EJERCICIO,FECH_MOV,CODIGO_UE,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,NRO_OP,COD_PROV,NRO_REGUL,IMPORTE,NRO_REINT,NRO_OPEA,NRO_RENG
529522,2026,2026-02-19 00:00:00,25,132,2,5,6,0,1110118000,46,0,0,611,1514,,11518650.01,,,
529523,2026,2026-02-19 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,612,1514,,8055000.0,,,
529524,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,212,,190000.0,,1049,
529525,2026,2026-02-19 00:00:00,25,110,5,1,4,0,1110118000,46,0,0,786,51098,,912000.0,,,
529526,2026,2026-02-19 00:00:00,7,110,1,3,1,0,1110106000,24,0,0,805,50008,,424850.2,,,
529527,2026,2026-02-19 00:00:00,19,110,1,3,1,0,1110112000,1,0,0,811,50008,,1022960.0,,,
529528,2026,2026-02-19 00:00:00,2,110,1,3,1,0,1110102000,1,0,0,800,50008,,190380.0,,,
529529,2026,2026-02-19 00:00:00,2,110,1,3,1,0,1110102000,1,0,0,799,50008,,118180.0,,,
529530,2026,2026-02-19 00:00:00,20,110,1,3,1,0,1110113000,42,0,0,814,50008,,215756.35,,,
529531,2026,2026-02-19 00:00:00,25,110,1,3,1,0,1110118000,46,0,0,821,50008,,824748.01,,,
529532,2026,2026-02-19 00:00:00,7,132,1,3,1,0,1110106000,25,0,0,808,50008,,177911.01,,,
529533,2026,2026-02-19 00:00:00,24,110,1,3,1,0,1110117000,36,0,0,817,50008,,159980.0,,,
529534,2026,2026-02-19 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,820,50008,,260101.37,,,
529350,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,270032.63,,926,
529351,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,723535.08,,931,
529352,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,320000.0,,922,
529353,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,50103.93,,934,
529354,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,848016.45,,923,
529355,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,95540.73,,935,
529356,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,219149.68,,941,
529357,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,80345.23,,925,
529358,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,427031.21,,932,
529360,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,557,3322,,765349.96,,,
529361,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,572,3322,,658158.49,,,
529362,2026,2026-02-18 00:00:00,5,131,2,5,4,0,1110104000,16,0,0,674,3322,,135744.39,,,
529363,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,674,3322,,1823670.27,,,
529364,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,555,3322,,990272.57,,,
529365,2026,2026-02-18 00:00:00,5,131,2,5,4,0,1110104000,16,0,0,556,3322,,17790.76,,,
529366,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,572,3322,,291966.61,,,
529367,2026,2026-02-18 00:00:00,5,131,2,5,4,0,1110104000,16,0,0,679,3322,,7421.92,,,
529368,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,679,3322,,185481.78,,,
529369,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,556,3322,,400610.61,,,
529370,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,675,3322,,53784.48,,,
529371,2026,2026-02-18 00:00:00,5,131,2,3,9,0,1110104000,16,0,0,681,3322,,144382.0,,,
529372,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,675,3322,,594562.08,,,
529373,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,678,3322,,155447.95,,,
529374,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,557,3322,,17089.74,,,
529375,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,555,3322,,315595.22,,,
529376,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,556,3322,,49816.16,,,
529377,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,681,3322,,84088.37,,,
529378,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,677,3322,,1214734.66,,,
529379,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,678,3322,,1152274.85,,,
529380,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,679,3322,,23044.21,,,
529381,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,681,3322,,99632.29,,,
529401,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1514,,3010214.0,,983,
529402,2026,2026-02-18 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,9525600.0,,981,
529403,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,2895214.0,,989,
529404,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1514,,2011499.99,,982,
529405,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,10584000.0,,985,
529406,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,5836000.0,,986,
529407,2026,2026-02-18 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,9574323.0,,984,
529408,2026,2026-02-18 00:00:00,25,132,2,5,6,0,1110118000,46,0,0,611,1514,,11518650.01,,,
529409,2026,2026-02-18 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,612,1514,,8055000.0,,,
529420,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,557,3322,,-765349.96,,,
529421,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,572,3322,,-658158.49,,,
529422,2026,2026-02-18 00:00:00,5,131,2,5,4,0,1110104000,16,0,0,674,3322,,-135744.39,,,
529423,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,674,3322,,-1823670.27,,,
529424,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,555,3322,,-990272.57,,,
529425,2026,2026-02-18 00:00:00,5,131,2,5,4,0,1110104000,16,0,0,556,3322,,-17790.76,,,
529426,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,572,3322,,-291966.61,,,
529427,2026,2026-02-18 00:00:00,5,131,2,5,4,0,1110104000,16,0,0,679,3322,,-7421.92,,,
529428,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,679,3322,,-185481.78,,,
529429,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,556,3322,,-400610.61,,,
529430,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,675,3322,,-53784.48,,,
529431,2026,2026-02-18 00:00:00,5,131,2,3,9,0,1110104000,16,0,0,681,3322,,-144382.0,,,
529432,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,675,3322,,-594562.08,,,
529433,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,678,3322,,-155447.95,,,
529434,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,557,3322,,-17089.74,,,
529435,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,555,3322,,-315595.22,,,
529436,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,556,3322,,-49816.16,,,
529437,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,681,3322,,-84088.37,,,
529438,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,677,3322,,-1214734.66,,,
529439,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,678,3322,,-1152274.85,,,
529440,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,679,3322,,-23044.21,,,
529441,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,681,3322,,-99632.29,,,
529442,2026,2026-02-18 00:00:00,13,110,5,1,7,0,1110109000,28,0,0,773,51097,,289600.0,,,
529466,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1514,,-3010214.0,,983,
529467,2026,2026-02-18 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,-9525600.0,,981,
529468,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,-2895214.0,,989,
529469,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1514,,-2011499.99,,982,
529470,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,-10584000.0,,985,
529471,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,-5836000.0,,986,
529472,2026,2026-02-18 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,-9574323.0,,984,
529473,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1514,,3010214.0,,983,
529474,2026,2026-02-18 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,9525600.0,,981,
529475,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,2895214.0,,989,
529476,2026,2026-02-18 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1514,,2011499.99,,982,
529477,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,10584000.0,,985,
529478,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1514,,5836000.0,,986,
529479,2026,2026-02-18 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,9574323.0,,984,
529480,2026,2026-02-18 00:00:00,25,132,2,5,6,0,1110118000,46,0,0,611,1514,,-11518650.01,,,
529481,2026,2026-02-18 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,612,1514,,-8055000.0,,,
529588,2026,2026-02-23 00:00:00,2,132,3,1,1,0,1110102000,33,0,0,850,50922,,56654.45,,,
530423,2026,2026-03-11 00:00:00,6,110,3,4,6,0,1110105000,30,0,0,1287,3534,,832000.0,,,
529753,2026,2026-02-27 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,965,285,,70455.66,,,
529754,2026,2026-02-27 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,285,,972569.64,,1095,
529755,2026,2026-02-27 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,3525,,2000000.0,,966,
529756,2026,2026-02-27 00:00:00,5,110,3,5,9,0,1110104000,16,0,0,943,2654,,360439.95,,,
529757,2026,2026-02-27 00:00:00,5,131,3,5,9,0,1110104000,16,0,0,940,2654,,442220.0,,,
529758,2026,2026-02-27 00:00:00,5,131,3,3,9,0,1110104000,16,0,0,938,3003,,3620000.0,,,
529759,2026,2026-02-27 00:00:00,5,131,3,4,9,0,1110104000,16,0,0,937,2159,,2032800.0,,,
529760,2026,2026-02-27 00:00:00,5,131,3,3,3,0,1110104000,16,0,0,939,2133,,2932654.02,,,
529128,2026,2026-02-11 00:00:00,24,110,3,8,4,0,1110117000,34,0,0,584,51021,,344674.64,,,
529129,2026,2026-02-11 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,628,1603,,143000.0,,,
529130,2026,2026-02-11 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,628,1603,,-143000.0,,,
529131,2026,2026-02-11 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,628,1603,,143000.0,,,
529132,2026,2026-02-11 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2951,,1612730.58,,853,
529137,2026,2026-02-11 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,68,,720000.0,,1008,
529144,2026,2026-02-11 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2680,,126000.0,,1041,
529145,2026,2026-02-11 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2680,,234000.0,,1036,
529146,2026,2026-02-11 00:00:00,20,110,2,9,3,0,1110113000,42,0,0,639,2595,,17890.0,,,
529147,2026,2026-02-11 00:00:00,14,110,2,9,6,0,1110108000,29,0,0,642,2595,,29500.0,,,
529148,2026,2026-02-11 00:00:00,11,110,2,5,1,0,1110104000,17,0,0,640,2595,,50000.0,,,
529149,2026,2026-02-11 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,639,2595,,44940.0,,,
529150,2026,2026-02-11 00:00:00,20,110,2,7,2,0,1110113000,42,0,0,639,2595,,3500.0,,,
529151,2026,2026-02-11 00:00:00,11,110,2,1,4,0,1110104000,17,0,0,640,2595,,6200.0,,,
529152,2026,2026-02-11 00:00:00,25,110,2,7,2,0,1110118000,46,0,0,637,2595,,3500.0,,,
529153,2026,2026-02-11 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,637,2595,,111250.0,,,
529154,2026,2026-02-11 00:00:00,20,110,2,4,3,0,1110113000,42,0,0,639,2595,,23820.0,,,
529155,2026,2026-02-11 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2680,,499500.0,,1035,
529156,2026,2026-02-11 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2595,,22960.0,,1032,
529157,2026,2026-02-11 00:00:00,5,131,2,1,4,0,1110104000,16,0,0,641,2595,,7000.0,,,
529158,2026,2026-02-11 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,641,2595,,91680.0,,,
529159,2026,2026-02-11 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2680,,133800.0,,1038,
529180,2026,2026-02-11 00:00:00,24,110,3,8,4,0,1110117000,34,0,0,583,50072,,279824.17,,,
529181,2026,2026-02-11 00:00:00,7,110,2,1,1,0,1110106000,49,0,0,416,2869,,61980.0,,,
529182,2026,2026-02-11 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,281,2869,,1518843.0,,,
529183,2026,2026-02-11 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,280,2869,,1495929.0,,,
530562,2026,2026-03-16 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,1352,163,,974460.0,,,
530563,2026,2026-03-16 00:00:00,3,131,3,3,3,0,1110111000,23,0,0,1356,163,,7842000.0,,,
530564,2026,2026-03-16 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,1353,163,,624000.0,,,
530565,2026,2026-03-16 00:00:00,25,110,3,3,2,0,1110118000,46,0,0,1353,163,,652200.0,,,
530566,2026,2026-03-16 00:00:00,25,110,3,3,3,0,1110118000,46,0,0,1352,163,,942250.0,,,
530567,2026,2026-03-16 00:00:00,25,110,3,3,2,0,1110118000,48,0,0,1355,163,,1988250.0,,,
529604,2026,2026-02-24 00:00:00,11,110,3,5,3,0,1110104000,17,0,0,841,3287,,-225500.0,,,
529605,2026,2026-02-24 00:00:00,7,110,3,5,3,0,1110106000,24,0,0,845,3287,,-75500.0,,,
529606,2026,2026-02-24 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,842,3287,,-152100.0,,,
529607,2026,2026-02-24 00:00:00,2,110,3,4,9,0,1110102000,1,0,0,847,3287,,-32500.0,,,
529608,2026,2026-02-24 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,843,3287,,-1669999.97,,,
529609,2026,2026-02-24 00:00:00,20,110,2,9,9,0,1110113000,42,0,0,846,3287,,-21600.0,,,
529610,2026,2026-02-24 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,848,2969,,1807982.25,,,
529670,2026,2026-02-24 00:00:00,11,110,3,5,3,0,1110104000,17,0,0,841,3287,,225500.0,,,
529671,2026,2026-02-24 00:00:00,7,110,3,5,3,0,1110106000,24,0,0,845,3287,,75500.0,,,
529672,2026,2026-02-24 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,842,3287,,152100.0,,,
529673,2026,2026-02-24 00:00:00,2,110,3,4,9,0,1110102000,1,0,0,847,3287,,32500.0,,,
529674,2026,2026-02-24 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,843,3287,,1669999.97,,,
529675,2026,2026-02-24 00:00:00,20,110,2,9,9,0,1110113000,42,0,0,846,3287,,21600.0,,,
529676,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,924,50431,,936783.0,,,
529677,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,921,50431,,1031742.75,,,
529678,2026,2026-02-24 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,919,50431,,1199037.25,,,
530133,2026,2026-03-02 00:00:00,13,110,2,5,1,0,1110109000,28,0,0,933,2973,,268300.0,,,
530135,2026,2026-03-02 00:00:00,14,110,3,1,4,0,1110108000,29,0,0,285,789,,58877.34,,,
530136,2026,2026-03-02 00:00:00,14,110,3,3,9,0,1110108000,29,0,0,285,789,,518904.0,,,
530137,2026,2026-03-02 00:00:00,14,110,3,1,1,0,1110108000,29,0,0,285,789,,433264.12,,,
530138,2026,2026-03-02 00:00:00,14,110,3,1,9,0,1110108000,29,0,0,285,789,,59066.9,,,
530139,2026,2026-03-02 00:00:00,14,110,3,1,3,0,1110108000,29,0,0,285,789,,72491.02,,,
530140,2026,2026-03-02 00:00:00,14,110,3,1,2,0,1110108000,29,0,0,285,789,,48557.73,,,
530144,2026,2026-03-02 00:00:00,5,110,1,1,3,0,1110104000,16,0,0,1148,50008,,347451.79,,,
530145,2026,2026-03-02 00:00:00,19,110,3,8,9,0,1110112000,1,0,0,744,50012,,3580.0,,,
530146,2026,2026-03-02 00:00:00,25,110,3,5,1,0,1110118000,1,0,0,743,50012,,19118.0,,,
530147,2026,2026-03-02 00:00:00,2,110,3,3,9,0,1110102000,1,0,0,745,50283,,77750.0,,,
530148,2026,2026-03-02 00:00:00,2,110,2,1,1,0,1110102000,1,0,0,745,50283,,11000.0,,,
530149,2026,2026-03-02 00:00:00,2,110,2,5,6,0,1110102000,1,0,0,745,50283,,16716.06,,,
530150,2026,2026-03-02 00:00:00,5,110,3,5,1,0,1110104000,16,0,0,741,50280,,15500.0,,,
530151,2026,2026-03-02 00:00:00,5,110,2,2,1,0,1110104000,16,0,0,741,50280,,4650.0,,,
530152,2026,2026-03-02 00:00:00,5,110,2,9,6,0,1110104000,16,0,0,741,50280,,5400.0,,,
530153,2026,2026-03-02 00:00:00,5,110,2,9,9,0,1110104000,16,0,0,741,50280,,5500.95,,,
530154,2026,2026-03-02 00:00:00,5,110,3,1,5,0,1110104000,16,0,0,741,50280,,32199.79,,,
529564,2026,2026-02-23 00:00:00,7,132,2,1,4,0,1110106000,25,0,0,273,160,,9800.0,,,
529565,2026,2026-02-23 00:00:00,25,110,3,9,9,0,1110118000,46,0,0,838,1994,,86513.71,,,
529566,2026,2026-02-23 00:00:00,2,110,3,9,9,0,1110102000,1,0,0,837,1994,,182009.0,,,
529567,2026,2026-02-23 00:00:00,7,132,3,5,3,0,1110106000,25,0,0,844,3287,,73410.0,,,
529568,2026,2026-02-23 00:00:00,3,131,3,3,3,0,1110111000,23,0,0,790,3337,,654701.0,,,
529569,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,86,,15000.0,,1056,
529570,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3299,,190000.0,,1061,
529571,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3299,,140000.0,,1058,
529572,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2151,,15000.0,,1066,
529573,2026,2026-02-23 00:00:00,3,131,2,1,1,0,1110111000,23,0,0,789,2804,,12028.0,,,
529574,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2804,,22348.0,,1071,
529575,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2804,,2712.0,,1070,
529576,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,169,,33000.0,,1069,
529589,2026,2026-02-23 00:00:00,5,110,2,5,7,0,1110104000,17,0,0,257,160,,83143.0,,,
529590,2026,2026-02-23 00:00:00,5,110,2,9,5,0,1110104000,17,0,0,259,160,,158000.0,,,
529591,2026,2026-02-23 00:00:00,5,110,2,9,5,0,1110104000,17,0,0,257,160,,29470.0,,,
529592,2026,2026-02-23 00:00:00,5,110,2,5,7,0,1110104000,16,0,0,258,160,,212160.0,,,
529593,2026,2026-02-23 00:00:00,5,110,2,9,5,0,1110104000,16,0,0,258,160,,35595.0,,,
529594,2026,2026-02-23 00:00:00,5,110,2,5,7,0,1110104000,17,0,0,259,160,,117940.0,,,
529595,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,160,,391684.8,,749,
529596,2026,2026-02-23 00:00:00,7,110,5,1,4,0,1110106000,24,0,0,831,50031,,30000.0,,,
529597,2026,2026-02-23 00:00:00,11,110,3,5,3,0,1110104000,17,0,0,841,3287,,225500.0,,,
529598,2026,2026-02-23 00:00:00,7,110,3,5,3,0,1110106000,24,0,0,845,3287,,75500.0,,,
529599,2026,2026-02-23 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,842,3287,,152100.0,,,
529600,2026,2026-02-23 00:00:00,2,110,3,4,9,0,1110102000,1,0,0,847,3287,,32500.0,,,
529601,2026,2026-02-23 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,843,3287,,1669999.97,,,
529602,2026,2026-02-23 00:00:00,20,110,2,9,9,0,1110113000,42,0,0,846,3287,,21600.0,,,
529603,2026,2026-02-23 00:00:00,5,110,3,5,9,0,1110104000,16,0,0,840,635,,285000.0,,,
529761,2026,2026-02-27 00:00:00,1,110,2,5,6,0,1110101000,1,0,0,976,50087,,200000.0,,,
529762,2026,2026-02-27 00:00:00,20,131,2,5,6,0,1110113000,1,0,0,981,50087,,6000000.0,,,
529763,2026,2026-02-27 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,977,50087,,560000.0,,,
529764,2026,2026-02-27 00:00:00,7,132,2,5,6,0,1110106000,42,0,0,982,50087,,250000.0,,,
529765,2026,2026-02-27 00:00:00,13,110,2,5,6,0,1110109000,28,0,0,984,50087,,170000.0,,,
529766,2026,2026-02-27 00:00:00,20,131,2,5,6,0,1110113000,1,0,0,1104,50087,,2500000.0,,,
529767,2026,2026-02-27 00:00:00,5,131,2,5,6,0,1110104000,16,0,0,978,50087,,2418000.0,,,
529768,2026,2026-02-27 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,986,50087,,241960.0,,,
529769,2026,2026-02-27 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,970,50087,,607269.33,,,
529770,2026,2026-02-27 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,971,50087,,127732.6,,,
529771,2026,2026-02-27 00:00:00,13,110,3,9,9,0,1110109000,28,0,0,989,1809,,826107.15,,,
529772,2026,2026-02-27 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1112,50063,,8097.32,,,
529773,2026,2026-02-27 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,1114,50063,,812786.84,,,
529507,2026,2026-02-19 00:00:00,8,110,3,1,3,0,1110200000,1,0,0,753,50023,,22966.27,,,
529508,2026,2026-02-19 00:00:00,2,110,3,1,3,0,1110102000,1,0,0,760,50023,,83773.86,,,
529509,2026,2026-02-19 00:00:00,2,110,3,1,3,0,1110102000,1,0,0,772,50023,,22636.98,,,
529510,2026,2026-02-19 00:00:00,6,110,3,1,3,0,1110105000,30,0,0,757,50023,,22850.43,,,
529511,2026,2026-02-19 00:00:00,6,110,3,1,3,0,1110105000,50,0,0,757,50023,,68858.36,,,
529512,2026,2026-02-19 00:00:00,6,132,3,1,3,0,1110105000,50,0,0,769,50023,,24176.04,,,
529513,2026,2026-02-19 00:00:00,6,110,3,1,3,0,1110105000,50,0,0,762,50023,,22595.54,,,
529514,2026,2026-02-19 00:00:00,2,110,3,1,3,0,1110102000,1,0,0,768,50023,,22934.33,,,
529515,2026,2026-02-19 00:00:00,7,110,3,1,3,0,1110106000,24,0,0,751,50023,,23675.85,,,
529516,2026,2026-02-19 00:00:00,7,110,3,1,3,0,1110106000,1,0,0,751,50023,,37905.47,,,
529517,2026,2026-02-19 00:00:00,5,110,3,1,3,0,1110104000,16,0,0,758,50023,,602185.14,,,
529518,2026,2026-02-19 00:00:00,2,110,3,1,3,0,1110102000,1,0,0,767,50023,,43637.06,,,
529519,2026,2026-02-19 00:00:00,5,131,3,1,3,0,1110104000,16,0,0,771,50023,,26932.39,,,
530277,2026,2026-03-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3184,,1679489.1,,1088,
530278,2026,2026-03-05 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,966,1876,,2219103.12,,,
530279,2026,2026-03-05 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,966,1876,,902871.4,,,
529577,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1754,,203000.0,,955,
529578,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,41,,100000.0,,1077,
529579,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2701,,30000.0,,1074,
529580,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,875,,8000.0,,1073,
529581,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2142,,1140000.0,,1072,
529582,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1259,,69482.0,,994,
529583,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1259,,79164.4,,993,
529584,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1259,,6581.4,,992,
529585,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1259,,12705.48,,990,
529586,2026,2026-02-23 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1259,,328575.8,,991,
529587,2026,2026-02-23 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1259,,149394.0,,995,
530475,2026,2026-03-13 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,1357,1514,,2439000.0,,,
530476,2026,2026-03-13 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,1359,1514,,4700898.0,,,
530477,2026,2026-03-13 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,1357,1514,,-2439000.0,,,
530478,2026,2026-03-13 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,1359,1514,,-4700898.0,,,
530479,2026,2026-03-13 00:00:00,3,131,3,2,1,0,1110111000,23,0,0,1294,2421,,100000.0,,,
530480,2026,2026-03-13 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,1361,1514,,11277000.0,,,
530481,2026,2026-03-13 00:00:00,7,132,2,5,5,0,1110106000,43,0,0,1338,3296,,62920.0,,,
530482,2026,2026-03-13 00:00:00,2,110,2,3,5,0,1110102000,1,0,0,1340,875,,18000.0,,,
530483,2026,2026-03-13 00:00:00,2,110,3,5,3,0,1110102000,1,0,0,1343,875,,18000.0,,,
